"plant","calday","calmonth","billnum","billitem","material","netval","tax","qty","rpa_sat","timestamp"
M011,2021-01-11,202101,900668152,2,21017,70.00,14.00,3,84.00,2023-04-10 13:12:10.000
M010,2021-01-15,202101,900668477,10,1000046321,173.33,34.67,4,208.00,2023-04-10 13:12:10.000
M010,2021-01-15,202101,900668477,20,1000046331,200.00,40.00,4,240.00,2023-04-10 13:12:10.000
M002,2021-01-16,202101,900668486,10,1000025098,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M005,2021-01-23,202101,900671144,1,106729764,35.45,3.55,1,39.00,2023-04-10 13:12:10.000
M005,2021-01-23,202101,900671144,2,1000030430,90.00,18.00,2,108.00,2023-04-10 13:12:10.000
M005,2021-01-23,202101,900671144,3,1000039162,681.67,136.33,1,818.00,2023-04-10 13:12:10.000
M005,2021-01-23,202101,900671144,4,2018402004,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M005,2021-01-23,202101,900671144,5,2024868003,263.33,52.67,4,316.00,2023-04-10 13:12:10.000
M011,2021-01-11,202101,900671261,1,2026964002,43.33,8.67,1,52.00,2023-04-10 13:12:10.000
M011,2021-01-11,202101,900671261,2,2026977001,3038.33,607.67,1,3646.00,2023-04-10 13:12:10.000
M003,2021-01-12,202101,900671270,1,16951,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M003,2021-01-12,202101,900671270,2,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M006,2021-01-13,202101,900671271,1,1000030864,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M006,2021-01-13,202101,900671271,2,1000030866,77.50,15.00,3,93.00,2023-04-10 13:12:10.000
M005,2021-01-13,202101,900671272,1,2028352002,85.00,17.00,3,102.00,2023-04-10 13:12:10.000
M005,2021-01-13,202101,900671272,2,2028364004,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M005,2021-01-13,202101,900671272,3,2028373006,18.33,3.67,1,22.00,2023-04-10 13:12:10.000
M005,2021-01-13,202101,900671272,4,2028376003,9.17,1.83,1,11.00,2023-04-10 13:12:10.000
M005,2021-01-13,202101,900671272,5,2028382006,42.73,4.27,1,47.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,1,1000009237,151.67,30.33,1,182.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,2,1000009359,2.73,0.27,1,3.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,3,1000009391,185.83,37.17,1,223.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,4,1000009507,3.33,0.67,1,4.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,5,1000009509,154.17,30.83,1,185.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,6,1000009510,400.00,80.00,1,480.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,7,1000009562,476.67,95.33,2,572.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,8,1000009567,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,9,1000009585,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,10,1000009586,168.33,33.67,1,202.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,11,1000009587,98.33,19.67,2,118.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,12,1000009588,38.18,3.82,1,42.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,13,1000009600,473.33,94.67,2,568.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,14,1000009608,227.50,45.50,3,273.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,15,1000009700,254.55,25.45,1,280.00,2023-04-10 13:12:10.000
M003,2021-01-13,202101,900671684,16,1000009701,67.50,13.00,1,81.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,1,108279980,16.67,3.33,2,20.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,2,1000028690,506.67,101.33,1,608.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,3,1000030831,12.73,1.27,2,14.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,4,1000043938,35.00,7.00,2,42.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,5,2013661006,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,6,2023156001,332.50,66.50,3,399.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,7,2024803001,1382.50,276.50,3,1659.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,8,2024971004,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,9,2025354002,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,10,2025467004,650.00,130.00,3,780.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,11,2025654012,548.33,109.67,1,658.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,12,2025654015,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,13,2025661011,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M013,2021-01-13,202101,900672906,14,2025663013,39.09,3.91,1,43.00,2023-04-10 13:12:10.000
M009,2021-01-17,202101,900673319,1,1000042679,45.00,9.00,1,54.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900673440,1,2027404001,1940.00,388.00,3,2328.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900673440,2,2027405004,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M007,2021-01-14,202101,900673902,1,1000013861,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M011,2021-01-18,202101,900673948,1,1000036586,92.50,18.00,3,111.00,2023-04-10 13:12:10.000
M011,2021-01-18,202101,900673948,2,1000036594,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M005,2021-01-12,202101,900674477,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M005,2021-01-12,202101,900674477,2,16951,65.00,13.00,3,78.00,2023-04-10 13:12:10.000
M005,2021-01-12,202101,900674477,3,20404,3416.67,683.33,1,4100.00,2023-04-10 13:12:10.000
M014,2021-01-12,202101,900675514,1,1000020428,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M014,2021-01-12,202101,900675514,2,1000020429,30.83,6.17,1,37.00,2023-04-10 13:12:10.000
M014,2021-01-12,202101,900675514,3,1000020635,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675665,1,662668,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675665,2,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,1,1000026452,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,2,1000026453,88.18,8.82,1,97.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,3,1000026454,2507.50,501.50,1,3009.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,4,1000026455,10.91,1.09,3,12.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,5,1000026456,46.67,9.33,1,56.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,6,1000026457,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,7,1000026458,59.17,11.83,1,71.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,8,1000026459,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900675667,9,1000026466,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M011,2021-01-14,202101,900675699,1,2026284002,1535.00,307.00,2,1842.00,2023-04-10 13:12:10.000
M013,2021-01-12,202101,900676717,1,2032513001,18.33,3.67,1,22.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,1,1000034626,42.73,4.27,1,47.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,2,1000034638,160.91,16.09,3,177.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,3,1000034684,75.00,15.00,1,90.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,4,1000034686,217.50,43.50,3,261.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,5,1000034690,287.50,57.50,1,345.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,6,1000034691,64.17,12.83,1,77.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,7,1000034696,277.50,55.50,1,333.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,8,1000034704,533.33,106.67,2,640.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,9,1000034718,323.33,64.67,4,388.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,10,1000034760,340.83,68.17,1,409.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,11,1000034775,68.18,6.82,1,75.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,12,1000034864,6.67,1.33,1,8.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,13,1000034970,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,14,1000035010,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,15,1000035211,80.00,16.00,2,96.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,16,1000035330,39.09,3.91,1,43.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,17,1000035340,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,18,1000035341,4.17,0.83,1,5.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,19,1000035468,770.91,77.09,1,848.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900677494,20,1000035471,75.00,15.00,1,90.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,1,19657,769.17,153.83,1,923.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,2,20704,166.67,33.33,2,200.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,3,20858,38.18,3.82,1,42.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,4,25379,56.67,11.33,1,68.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,5,25402,400.83,80.17,1,481.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,6,25901,22.73,2.27,1,25.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,7,30458,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,8,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,9,36207,70.83,14.17,1,85.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,10,37219,129.17,25.83,1,155.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,11,55145,72.50,14.00,1,87.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,12,55202,92.73,9.27,2,102.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,13,55370,237.27,23.73,1,261.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,14,55414,19.17,3.83,1,23.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,15,55417,820.83,164.17,1,985.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,16,55480,242.50,48.50,3,291.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,17,57038,1.82,0.18,1,2.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,18,57040,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M008,2021-01-12,202101,900677607,19,69764,11.67,2.33,1,14.00,2023-04-10 13:12:10.000
M010,2021-01-14,202101,900677705,1,2028916004,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M010,2021-01-14,202101,900677705,2,2029411002,20.00,4.00,3,24.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900678309,1,108136807,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900678309,2,108144436,636.67,127.33,1,764.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900678309,3,108144461,70.83,14.17,1,85.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900678309,4,108181801,3687.50,737.50,1,4425.00,2023-04-10 13:12:10.000
M008,2021-01-13,202101,900678669,1,1000037454,58.18,5.82,1,64.00,2023-04-10 13:12:10.000
M008,2021-01-13,202101,900678669,2,2024814001,1137.27,113.73,3,1251.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,1,1000048919,377.50,75.50,3,453.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,2,1000048959,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,3,1000048964,6.36,0.64,1,7.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,4,1000048977,81.67,16.33,1,98.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,5,1000049037,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,6,1000049083,1393.33,278.67,2,1672.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,7,1000049227,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,8,1000049281,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,9,1000049322,36.36,3.64,1,40.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,10,1000049369,148.33,29.67,2,178.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,11,1000049420,2830.83,566.17,1,3397.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,12,1000049598,147.50,29.00,3,177.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,13,1000049667,220.83,44.17,1,265.00,2023-04-10 13:12:10.000
M006,2021-01-19,202101,900678760,14,1000049862,98.33,19.67,2,118.00,2023-04-10 13:12:10.000
M004,2021-01-11,202101,900679189,1,1000039900,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M004,2021-01-11,202101,900679189,2,1000039950,77.50,15.00,1,93.00,2023-04-10 13:12:10.000
M004,2021-01-11,202101,900679189,3,1000039953,70.00,7.00,1,77.00,2023-04-10 13:12:10.000
M004,2021-01-11,202101,900679189,4,1000040105,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M004,2021-01-11,202101,900679189,5,1000040155,75.00,15.00,3,90.00,2023-04-10 13:12:10.000
M004,2021-01-15,202101,900679343,1,2027209003,113.33,22.67,2,136.00,2023-04-10 13:12:10.000
M001,2021-01-17,202101,900679382,1,108286848,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M001,2021-01-17,202101,900679382,2,2023184004,46.36,4.64,1,51.00,2023-04-10 13:12:10.000
M001,2021-01-17,202101,900679382,3,2025653016,280.00,56.00,1,336.00,2023-04-10 13:12:10.000
M001,2021-01-17,202101,900679382,4,2025653017,91.67,18.33,2,110.00,2023-04-10 13:12:10.000
M003,2021-01-26,202101,900680568,10,436284,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M003,2021-01-26,202101,900680568,20,1000018506,89.09,8.91,1,98.00,2023-04-10 13:12:10.000
M008,2021-01-13,202101,900682123,1,1000008500,1565.83,313.17,1,1879.00,2023-04-10 13:12:10.000
M008,2021-01-13,202101,900682123,2,1000008508,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M013,2021-01-14,202101,900682926,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M002,2021-01-13,202101,900682928,1,1000008256,3880.83,776.17,1,4657.00,2023-04-10 13:12:10.000
M011,2021-01-13,202101,900683162,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M011,2021-01-13,202101,900683162,2,102738575,1065.83,213.17,1,1279.00,2023-04-10 13:12:10.000
M011,2021-01-13,202101,900683162,3,7000009745,161.67,32.33,2,194.00,2023-04-10 13:12:10.000
M002,2021-01-12,202101,900684727,1,69764,11.67,2.33,1,14.00,2023-04-10 13:12:10.000
M003,2021-01-15,202101,900684987,1,2026962003,1487.50,297.50,1,1785.00,2023-04-10 13:12:10.000
M008,2021-01-14,202101,900685671,1,2029613003,159.17,31.83,1,191.00,2023-04-10 13:12:10.000
M008,2021-01-14,202101,900685671,2,2029617004,67.50,13.00,1,81.00,2023-04-10 13:12:10.000
M008,2021-01-14,202101,900685671,3,2029618004,227.50,45.50,1,273.00,2023-04-10 13:12:10.000
M008,2021-01-14,202101,900685671,4,2029620005,6.67,1.33,1,8.00,2023-04-10 13:12:10.000
M008,2021-01-14,202101,900685671,5,2029643001,345.83,69.17,1,415.00,2023-04-10 13:12:10.000
M010,2021-01-11,202101,900685854,1,1000030562,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M010,2021-01-11,202101,900685854,2,1000030563,189.17,37.83,1,227.00,2023-04-10 13:12:10.000
M010,2021-01-11,202101,900685854,3,1000030864,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M001,2021-01-22,202101,900685938,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900686028,1,20858,38.18,3.82,1,42.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900686028,2,1000027973,135.00,27.00,2,162.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900686028,3,2028008005,98.33,19.67,1,118.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900686028,4,2028043002,210.00,42.00,1,252.00,2023-04-10 13:12:10.000
M003,2021-01-14,202101,900686028,5,2030028004,289.17,57.83,1,347.00,2023-04-10 13:12:10.000
M001,2021-01-16,202101,900686449,1,1000023431,90.00,18.00,3,108.00,2023-04-10 13:12:10.000
M001,2021-01-16,202101,900686449,2,1000023552,2566.36,256.64,3,2823.00,2023-04-10 13:12:10.000
M001,2021-01-16,202101,900686449,3,1000023564,1.67,0.33,2,2.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900687130,1,106295847,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M007,2021-01-14,202101,900687263,1,662668,205.00,41.00,3,246.00,2023-04-10 13:12:10.000
M012,2021-01-13,202101,900687365,1,104752629,62.50,12.00,1,75.00,2023-04-10 13:12:10.000
M003,2021-01-16,202101,900687454,1,2027205001,10.00,2.00,1,12.00,2023-04-10 13:12:10.000
M003,2021-01-16,202101,900687454,2,2027205003,44.17,8.83,1,53.00,2023-04-10 13:12:10.000
M007,2021-01-11,202101,900688429,1,2027264001,54.17,10.83,1,65.00,2023-04-10 13:12:10.000
M007,2021-01-11,202101,900688429,2,2027281004,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M003,2021-01-11,202101,900688430,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M011,2021-01-14,202101,900688648,1,2486,50.00,10.00,3,60.00,2023-04-10 13:12:10.000
M011,2021-01-14,202101,900688648,2,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M011,2021-01-14,202101,900688648,3,19380,103.33,20.67,2,124.00,2023-04-10 13:12:10.000
M011,2021-01-14,202101,900688648,4,20776,9.17,1.83,1,11.00,2023-04-10 13:12:10.000
M010,2021-01-19,202101,900688843,1,2486,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M010,2021-01-19,202101,900688843,2,16951,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M010,2021-01-19,202101,900688843,3,19380,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M008,2021-01-18,202101,900688956,1,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M008,2021-01-18,202101,900688956,2,55616,46.67,9.33,2,56.00,2023-04-10 13:12:10.000
M001,2021-01-17,202101,900689394,1,20404,6833.33,1366.67,2,8200.00,2023-04-10 13:12:10.000
M011,2021-01-16,202101,900690004,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,1,1000041415,195.83,39.17,1,235.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,2,1000041475,214.17,42.83,1,257.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,3,1000041776,1850.00,370.00,2,2220.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,4,1000041838,76.67,15.33,2,92.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,5,1000041856,1130.00,226.00,4,1356.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,6,1000041923,54.17,10.83,1,65.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,7,1000041935,43.64,4.36,1,48.00,2023-04-10 13:12:10.000
M002,2021-01-17,202101,900690187,8,1000042129,4008.18,400.82,1,4409.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,1,536732,25.00,5.00,2,30.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,2,107910160,40.91,4.09,1,45.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,3,107910266,38.33,7.67,1,46.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,4,1000018505,97.50,19.00,3,117.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,5,1000020423,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,6,1000025653,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,7,1000026453,264.55,26.45,3,291.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,8,1000026711,3806.67,761.33,1,4568.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,9,1000026757,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,10,1000026855,83.33,16.67,4,100.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,11,1000027036,155.45,15.55,3,171.00,2023-04-10 13:12:10.000
M007,2021-01-12,202101,900690665,12,1000027037,54.17,10.83,1,65.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,1,1000033667,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,2,1000033679,152.50,30.00,1,183.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,3,1000033773,220.83,44.17,1,265.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,4,1000033774,1037.50,207.50,3,1245.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,5,1000033890,531.67,106.33,1,638.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,6,1000033912,1180.00,236.00,3,1416.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,7,1000033914,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,8,1000033950,63.33,12.67,2,76.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,9,1000034252,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,10,1000034366,119.17,23.83,1,143.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,11,1000034370,575.00,115.00,1,690.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,12,1000034413,2131.67,426.33,1,2558.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,13,1000034519,77.50,15.00,3,93.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,14,1000034523,2400.83,480.17,1,2881.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,15,1000034548,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M009,2021-01-13,202101,900691580,16,1000034572,450.00,90.00,4,540.00,2023-04-10 13:12:10.000
M001,2021-01-12,202101,900691581,1,2025392004,152.50,30.00,3,183.00,2023-04-10 13:12:10.000
M001,2021-01-12,202101,900691581,2,2027459003,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M005,2021-01-14,202101,900691648,1,17621,30.00,6.00,2,36.00,2023-04-10 13:12:10.000
